cus_id_no,prim_acc_no,acc_opened_dt,acc_closed_dt,acc_link_created_dt,acc_link_end_dt,data_source_cde,data_source_ctry,created_dt
32056185776,79054386437064,2000-11-02T00:00:00.000+00:00,,2000-11-02T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-11-02T00:00:00.000+00:00
56089087671,79078225428547,2009-10-03T00:00:00.000+00:00,,2009-10-03T00:00:00.000+00:00,,CUST ACCT LINK,SE,2009-10-03T00:00:00.000+00:00
84797210526,79083001472994,2007-02-20T00:00:00.000+00:00,,2007-02-20T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-02-20T00:00:00.000+00:00
41610662340,79091711521451,1996-12-01T00:00:00.000+00:00,,1996-12-01T00:00:00.000+00:00,,CUST ACCT LINK,US,1996-12-01T00:00:00.000+00:00
9977322019,79167904405528,1997-12-10T00:00:00.000+00:00,2006-04-01T00:00:00.000+00:00,1997-12-10T00:00:00.000+00:00,2006-04-01T00:00:00.000+00:00,CUST ACCT LINK,IT,1997-12-10T00:00:00.000+00:00
69728423425,79208294274625,2007-07-22T00:00:00.000+00:00,,2007-07-22T00:00:00.000+00:00,,CUST ACCT LINK,AU,2007-07-22T00:00:00.000+00:00
65425116304,79223115035602,1990-08-13T00:00:00.000+00:00,1993-03-06T00:00:00.000+00:00,1990-08-13T00:00:00.000+00:00,1993-03-06T00:00:00.000+00:00,CUST ACCT LINK,IT,1990-08-13T00:00:00.000+00:00
1605477899,79245802697139,2003-10-23T00:00:00.000+00:00,,2003-10-23T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-10-23T00:00:00.000+00:00
58328332624,79335829049901,1994-09-04T00:00:00.000+00:00,2008-02-14T00:00:00.000+00:00,1994-09-04T00:00:00.000+00:00,2008-02-14T00:00:00.000+00:00,CUST ACCT LINK,ES,1994-09-04T00:00:00.000+00:00
45179889208,79351941735104,1991-08-19T00:00:00.000+00:00,1995-02-20T00:00:00.000+00:00,1991-08-19T00:00:00.000+00:00,1995-02-20T00:00:00.000+00:00,CUST ACCT LINK,CH,1991-08-19T00:00:00.000+00:00
10834561801,79405906414300,1991-01-14T00:00:00.000+00:00,1999-02-01T00:00:00.000+00:00,1991-01-14T00:00:00.000+00:00,1999-02-01T00:00:00.000+00:00,CUST ACCT LINK,PL,1991-01-14T00:00:00.000+00:00
86481055214,79424125960170,2007-07-21T00:00:00.000+00:00,,2007-07-21T00:00:00.000+00:00,,CUST ACCT LINK,NL,2007-07-21T00:00:00.000+00:00
68845960938,79439069152125,1998-11-20T00:00:00.000+00:00,,1998-11-20T00:00:00.000+00:00,,CUST ACCT LINK,NL,1998-11-20T00:00:00.000+00:00
66015058477,79474747154622,1995-04-14T00:00:00.000+00:00,2009-06-20T00:00:00.000+00:00,1995-04-14T00:00:00.000+00:00,2009-06-20T00:00:00.000+00:00,CUST ACCT LINK,DE,1995-04-14T00:00:00.000+00:00
54494432346,79477708157542,1990-07-03T00:00:00.000+00:00,2007-02-03T00:00:00.000+00:00,1990-07-03T00:00:00.000+00:00,2007-02-03T00:00:00.000+00:00,CUST ACCT LINK,US,1990-07-03T00:00:00.000+00:00
35222077949,79484531581387,1998-07-16T00:00:00.000+00:00,2002-10-05T00:00:00.000+00:00,1998-07-16T00:00:00.000+00:00,2002-10-05T00:00:00.000+00:00,CUST ACCT LINK,AU,1998-07-16T00:00:00.000+00:00
31948709944,79492877084617,2003-11-26T00:00:00.000+00:00,,2003-11-26T00:00:00.000+00:00,,CUST ACCT LINK,US,2003-11-26T00:00:00.000+00:00
98921642141,79527324788396,1994-03-15T00:00:00.000+00:00,2008-01-14T00:00:00.000+00:00,1994-03-15T00:00:00.000+00:00,2008-01-14T00:00:00.000+00:00,CUST ACCT LINK,AU,1994-03-15T00:00:00.000+00:00
7959494385,79532236745238,1997-05-04T00:00:00.000+00:00,,1997-05-04T00:00:00.000+00:00,,CUST ACCT LINK,FI,1997-05-04T00:00:00.000+00:00
1248565577,79557958082867,1998-06-22T00:00:00.000+00:00,2006-08-26T00:00:00.000+00:00,1998-06-22T00:00:00.000+00:00,2006-08-26T00:00:00.000+00:00,CUST ACCT LINK,AU,1998-06-22T00:00:00.000+00:00
70751913330,79566724877131,1996-05-21T00:00:00.000+00:00,2007-09-05T00:00:00.000+00:00,1996-05-21T00:00:00.000+00:00,2007-09-05T00:00:00.000+00:00,CUST ACCT LINK,CA,1996-05-21T00:00:00.000+00:00
90162803071,79586644659426,1995-10-19T00:00:00.000+00:00,,1995-10-19T00:00:00.000+00:00,,CUST ACCT LINK,AU,1995-10-19T00:00:00.000+00:00
77091172512,79602350554951,2006-03-22T00:00:00.000+00:00,,2006-03-22T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-03-22T00:00:00.000+00:00
7901304183,79627538130611,2001-07-10T00:00:00.000+00:00,,2001-07-10T00:00:00.000+00:00,,CUST ACCT LINK,CA,2001-07-10T00:00:00.000+00:00
24507185016,79669105694329,1997-01-05T00:00:00.000+00:00,2003-02-23T00:00:00.000+00:00,1997-01-05T00:00:00.000+00:00,2003-02-23T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-01-05T00:00:00.000+00:00
19288550872,79674473848363,1998-06-08T00:00:00.000+00:00,1999-12-15T00:00:00.000+00:00,1998-06-08T00:00:00.000+00:00,1999-12-15T00:00:00.000+00:00,CUST ACCT LINK,BE,1998-06-08T00:00:00.000+00:00
35867599135,79681254163700,1994-05-01T00:00:00.000+00:00,2005-01-25T00:00:00.000+00:00,1994-05-01T00:00:00.000+00:00,2005-01-25T00:00:00.000+00:00,CUST ACCT LINK,ZA,1994-05-01T00:00:00.000+00:00
33565379527,79751870637486,2003-04-25T00:00:00.000+00:00,,2003-04-25T00:00:00.000+00:00,,CUST ACCT LINK,US,2003-04-25T00:00:00.000+00:00
78649466301,79788771614099,2005-12-27T00:00:00.000+00:00,,2005-12-27T00:00:00.000+00:00,,CUST ACCT LINK,DE,2005-12-27T00:00:00.000+00:00
62912913147,79807403742276,2002-09-07T00:00:00.000+00:00,,2002-09-07T00:00:00.000+00:00,,CUST ACCT LINK,BE,2002-09-07T00:00:00.000+00:00
71820929623,79811439654698,1991-08-16T00:00:00.000+00:00,1995-11-13T00:00:00.000+00:00,1991-08-16T00:00:00.000+00:00,1995-11-13T00:00:00.000+00:00,CUST ACCT LINK,BE,1991-08-16T00:00:00.000+00:00
56548452252,79813322788405,1999-08-22T00:00:00.000+00:00,2000-04-04T00:00:00.000+00:00,1999-08-22T00:00:00.000+00:00,2000-04-04T00:00:00.000+00:00,CUST ACCT LINK,US,1999-08-22T00:00:00.000+00:00
93190082890,79822884525170,1990-09-10T00:00:00.000+00:00,2002-01-13T00:00:00.000+00:00,1990-09-10T00:00:00.000+00:00,2002-01-13T00:00:00.000+00:00,CUST ACCT LINK,US,1990-09-10T00:00:00.000+00:00
19633971947,79825931400974,2004-05-09T00:00:00.000+00:00,,2004-05-09T00:00:00.000+00:00,,CUST ACCT LINK,DK,2004-05-09T00:00:00.000+00:00
8124253534,79852829716357,2001-11-05T00:00:00.000+00:00,,2001-11-05T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2001-11-05T00:00:00.000+00:00
97628902476,79865745831327,1992-10-21T00:00:00.000+00:00,1998-05-06T00:00:00.000+00:00,1992-10-21T00:00:00.000+00:00,1998-05-06T00:00:00.000+00:00,CUST ACCT LINK,AU,1992-10-21T00:00:00.000+00:00
83231609813,79874334065380,1990-05-07T00:00:00.000+00:00,2008-07-08T00:00:00.000+00:00,1990-05-07T00:00:00.000+00:00,2008-07-08T00:00:00.000+00:00,CUST ACCT LINK,NL,1990-05-07T00:00:00.000+00:00
62397047132,79883645734408,2003-07-05T00:00:00.000+00:00,,2003-07-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2003-07-05T00:00:00.000+00:00
48638855225,79901998112625,2005-01-17T00:00:00.000+00:00,,2005-01-17T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-01-17T00:00:00.000+00:00
17954207050,79929161862148,2000-07-15T00:00:00.000+00:00,,2000-07-15T00:00:00.000+00:00,,CUST ACCT LINK,AU,2000-07-15T00:00:00.000+00:00
91859019101,79955341219473,1996-12-27T00:00:00.000+00:00,,1996-12-27T00:00:00.000+00:00,,CUST ACCT LINK,CA,1996-12-27T00:00:00.000+00:00
97917399478,79969661771089,2005-05-04T00:00:00.000+00:00,,2005-05-04T00:00:00.000+00:00,,CUST ACCT LINK,AT,2005-05-04T00:00:00.000+00:00
11872035929,79978502536160,1997-12-21T00:00:00.000+00:00,2008-07-12T00:00:00.000+00:00,1997-12-21T00:00:00.000+00:00,2008-07-12T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-12-21T00:00:00.000+00:00
90665798177,79988329470033,2003-02-17T00:00:00.000+00:00,,2003-02-17T00:00:00.000+00:00,,CUST ACCT LINK,AT,2003-02-17T00:00:00.000+00:00
19809963497,80036762104159,2008-10-03T00:00:00.000+00:00,,2008-10-03T00:00:00.000+00:00,,CUST ACCT LINK,US,2008-10-03T00:00:00.000+00:00
51807547934,80145822216266,1994-02-16T00:00:00.000+00:00,,1994-02-16T00:00:00.000+00:00,,CUST ACCT LINK,ES,1994-02-16T00:00:00.000+00:00
215288893,80259215500241,1990-03-01T00:00:00.000+00:00,,1990-03-01T00:00:00.000+00:00,,CUST ACCT LINK,ZA,1990-03-01T00:00:00.000+00:00
79205262005,80280541459400,2006-12-18T00:00:00.000+00:00,,2006-12-18T00:00:00.000+00:00,,CUST ACCT LINK,BE,2006-12-18T00:00:00.000+00:00
2483570710,80323388345223,2003-01-25T00:00:00.000+00:00,,2003-01-25T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-01-25T00:00:00.000+00:00
68918608402,80442411946978,2007-11-26T00:00:00.000+00:00,,2007-11-26T00:00:00.000+00:00,,CUST ACCT LINK,AU,2007-11-26T00:00:00.000+00:00
85089309578,80477172844557,1998-12-27T00:00:00.000+00:00,2001-08-03T00:00:00.000+00:00,1998-12-27T00:00:00.000+00:00,2001-08-03T00:00:00.000+00:00,CUST ACCT LINK,US,1998-12-27T00:00:00.000+00:00
63047424577,80484434312317,2005-05-08T00:00:00.000+00:00,,2005-05-08T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-05-08T00:00:00.000+00:00
18845113323,80496792053912,1995-12-25T00:00:00.000+00:00,2006-04-20T00:00:00.000+00:00,1995-12-25T00:00:00.000+00:00,2006-04-20T00:00:00.000+00:00,CUST ACCT LINK,US,1995-12-25T00:00:00.000+00:00
48513688944,80522273951806,2002-04-19T00:00:00.000+00:00,,2002-04-19T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-04-19T00:00:00.000+00:00
60746739424,80532051434051,2006-12-06T00:00:00.000+00:00,,2006-12-06T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-12-06T00:00:00.000+00:00
91426991289,80563957102673,1997-05-19T00:00:00.000+00:00,,1997-05-19T00:00:00.000+00:00,,CUST ACCT LINK,AT,1997-05-19T00:00:00.000+00:00
80351841985,80574786214833,1990-02-06T00:00:00.000+00:00,2001-10-15T00:00:00.000+00:00,1990-02-06T00:00:00.000+00:00,2001-10-15T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-02-06T00:00:00.000+00:00
67147312114,80656885474681,1990-12-23T00:00:00.000+00:00,1992-08-15T00:00:00.000+00:00,1990-12-23T00:00:00.000+00:00,1992-08-15T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-12-23T00:00:00.000+00:00
40292067711,80669345289760,2001-03-14T00:00:00.000+00:00,,2001-03-14T00:00:00.000+00:00,,CUST ACCT LINK,DE,2001-03-14T00:00:00.000+00:00
53895787125,80672205348698,1993-12-18T00:00:00.000+00:00,2002-11-02T00:00:00.000+00:00,1993-12-18T00:00:00.000+00:00,2002-11-02T00:00:00.000+00:00,CUST ACCT LINK,AT,1993-12-18T00:00:00.000+00:00
68540015922,80685901152430,1993-04-11T00:00:00.000+00:00,2001-02-07T00:00:00.000+00:00,1993-04-11T00:00:00.000+00:00,2001-02-07T00:00:00.000+00:00,CUST ACCT LINK,US,1993-04-11T00:00:00.000+00:00
50346942473,80714429666730,2002-05-20T00:00:00.000+00:00,,2002-05-20T00:00:00.000+00:00,,CUST ACCT LINK,PL,2002-05-20T00:00:00.000+00:00
97435591746,80715454373289,1992-10-08T00:00:00.000+00:00,1998-12-07T00:00:00.000+00:00,1992-10-08T00:00:00.000+00:00,1998-12-07T00:00:00.000+00:00,CUST ACCT LINK,US,1992-10-08T00:00:00.000+00:00
56548452252,80718317295423,1999-08-22T00:00:00.000+00:00,2000-04-04T00:00:00.000+00:00,1999-08-22T00:00:00.000+00:00,2000-04-04T00:00:00.000+00:00,CUST ACCT LINK,US,1999-08-22T00:00:00.000+00:00
76731982330,80742656282320,1998-09-22T00:00:00.000+00:00,2009-10-12T00:00:00.000+00:00,1998-09-22T00:00:00.000+00:00,2009-10-12T00:00:00.000+00:00,CUST ACCT LINK,ZA,1998-09-22T00:00:00.000+00:00
73705504783,80779502495127,1993-03-10T00:00:00.000+00:00,1994-10-05T00:00:00.000+00:00,1993-03-10T00:00:00.000+00:00,1994-10-05T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-03-10T00:00:00.000+00:00
33358673851,80783247775533,2008-01-19T00:00:00.000+00:00,,2008-01-19T00:00:00.000+00:00,,CUST ACCT LINK,CA,2008-01-19T00:00:00.000+00:00
63652518978,80811807969624,2000-04-08T00:00:00.000+00:00,,2000-04-08T00:00:00.000+00:00,,CUST ACCT LINK,CA,2000-04-08T00:00:00.000+00:00
31890536040,80883969949908,1996-02-26T00:00:00.000+00:00,,1996-02-26T00:00:00.000+00:00,,CUST ACCT LINK,AU,1996-02-26T00:00:00.000+00:00
52009483324,80909385794878,2008-09-21T00:00:00.000+00:00,,2008-09-21T00:00:00.000+00:00,,CUST ACCT LINK,CA,2008-09-21T00:00:00.000+00:00
95241958713,80918098411922,2000-02-07T00:00:00.000+00:00,,2000-02-07T00:00:00.000+00:00,,CUST ACCT LINK,AU,2000-02-07T00:00:00.000+00:00
90002536012,80950281848931,1999-12-21T00:00:00.000+00:00,2009-11-11T00:00:00.000+00:00,1999-12-21T00:00:00.000+00:00,2009-11-11T00:00:00.000+00:00,CUST ACCT LINK,AU,1999-12-21T00:00:00.000+00:00
30467692804,80959026076404,1991-02-15T00:00:00.000+00:00,2005-11-17T00:00:00.000+00:00,1991-02-15T00:00:00.000+00:00,2005-11-17T00:00:00.000+00:00,CUST ACCT LINK,US,1991-02-15T00:00:00.000+00:00
83741147846,80993071186049,2006-11-23T00:00:00.000+00:00,,2006-11-23T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-11-23T00:00:00.000+00:00
38536367166,81018139598580,2005-09-05T00:00:00.000+00:00,,2005-09-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2005-09-05T00:00:00.000+00:00
66000061121,81021057407584,1997-09-01T00:00:00.000+00:00,2009-02-15T00:00:00.000+00:00,1997-09-01T00:00:00.000+00:00,2009-02-15T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-09-01T00:00:00.000+00:00
16014774263,81061858850002,1996-09-26T00:00:00.000+00:00,2000-03-03T00:00:00.000+00:00,1996-09-26T00:00:00.000+00:00,2000-03-03T00:00:00.000+00:00,CUST ACCT LINK,US,1996-09-26T00:00:00.000+00:00
11075064734,81067298321764,2007-03-25T00:00:00.000+00:00,,2007-03-25T00:00:00.000+00:00,,CUST ACCT LINK,IT,2007-03-25T00:00:00.000+00:00
30112952226,81068064507276,2006-06-08T00:00:00.000+00:00,,2006-06-08T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-06-08T00:00:00.000+00:00
18356946191,81071271955434,1996-06-16T00:00:00.000+00:00,,1996-06-16T00:00:00.000+00:00,,CUST ACCT LINK,BE,1996-06-16T00:00:00.000+00:00
28838323604,81084406015334,1993-12-20T00:00:00.000+00:00,2005-10-13T00:00:00.000+00:00,1993-12-20T00:00:00.000+00:00,2005-10-13T00:00:00.000+00:00,CUST ACCT LINK,AT,1993-12-20T00:00:00.000+00:00
9437849879,81144753739120,2009-04-08T00:00:00.000+00:00,,2009-04-08T00:00:00.000+00:00,,CUST ACCT LINK,DE,2009-04-08T00:00:00.000+00:00
92344752653,81194905401440,1993-01-02T00:00:00.000+00:00,1997-06-25T00:00:00.000+00:00,1993-01-02T00:00:00.000+00:00,1997-06-25T00:00:00.000+00:00,CUST ACCT LINK,US,1993-01-02T00:00:00.000+00:00
30467692804,81220617891324,1991-02-15T00:00:00.000+00:00,2005-11-17T00:00:00.000+00:00,1991-02-15T00:00:00.000+00:00,2005-11-17T00:00:00.000+00:00,CUST ACCT LINK,US,1991-02-15T00:00:00.000+00:00
57350911325,81230456862677,2007-12-04T00:00:00.000+00:00,,2007-12-04T00:00:00.000+00:00,,CUST ACCT LINK,AU,2007-12-04T00:00:00.000+00:00
52970935052,81269504994352,2009-05-07T00:00:00.000+00:00,,2009-05-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2009-05-07T00:00:00.000+00:00
79136255061,81322969170691,1999-04-05T00:00:00.000+00:00,2008-05-06T00:00:00.000+00:00,1999-04-05T00:00:00.000+00:00,2008-05-06T00:00:00.000+00:00,CUST ACCT LINK,AU,1999-04-05T00:00:00.000+00:00
84345728507,81329927374291,1990-03-09T00:00:00.000+00:00,2003-03-07T00:00:00.000+00:00,1990-03-09T00:00:00.000+00:00,2003-03-07T00:00:00.000+00:00,CUST ACCT LINK,US,1990-03-09T00:00:00.000+00:00
73946900900,81347481922166,2000-01-24T00:00:00.000+00:00,,2000-01-24T00:00:00.000+00:00,,CUST ACCT LINK,AU,2000-01-24T00:00:00.000+00:00
7907934350,81360937473135,1994-04-19T00:00:00.000+00:00,2006-02-21T00:00:00.000+00:00,1994-04-19T00:00:00.000+00:00,2006-02-21T00:00:00.000+00:00,CUST ACCT LINK,ES,1994-04-19T00:00:00.000+00:00
34385398426,81378716985094,2000-07-08T00:00:00.000+00:00,,2000-07-08T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-07-08T00:00:00.000+00:00
11830912786,81403148503174,1993-08-24T00:00:00.000+00:00,2002-01-27T00:00:00.000+00:00,1993-08-24T00:00:00.000+00:00,2002-01-27T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-08-24T00:00:00.000+00:00
47015742105,81404366465447,1999-04-15T00:00:00.000+00:00,,1999-04-15T00:00:00.000+00:00,,CUST ACCT LINK,CH,1999-04-15T00:00:00.000+00:00
10229801750,81405791023848,2006-12-05T00:00:00.000+00:00,,2006-12-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-12-05T00:00:00.000+00:00
93299496190,81448715064863,1998-08-05T00:00:00.000+00:00,2005-07-19T00:00:00.000+00:00,1998-08-05T00:00:00.000+00:00,2005-07-19T00:00:00.000+00:00,CUST ACCT LINK,AT,1998-08-05T00:00:00.000+00:00
96477527886,81514676629001,1998-01-27T00:00:00.000+00:00,1998-04-08T00:00:00.000+00:00,1998-01-27T00:00:00.000+00:00,1998-04-08T00:00:00.000+00:00,CUST ACCT LINK,CA,1998-01-27T00:00:00.000+00:00
10638549793,81528941960477,1991-04-15T00:00:00.000+00:00,2003-12-06T00:00:00.000+00:00,1991-04-15T00:00:00.000+00:00,2003-12-06T00:00:00.000+00:00,CUST ACCT LINK,AU,1991-04-15T00:00:00.000+00:00
96182624265,81609094128900,2000-07-11T00:00:00.000+00:00,,2000-07-11T00:00:00.000+00:00,,CUST ACCT LINK,CA,2000-07-11T00:00:00.000+00:00
45536060292,81609831610911,1992-02-14T00:00:00.000+00:00,,1992-02-14T00:00:00.000+00:00,,CUST ACCT LINK,AU,1992-02-14T00:00:00.000+00:00
7182655406,81622302861412,2003-01-21T00:00:00.000+00:00,,2003-01-21T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-01-21T00:00:00.000+00:00
50922106826,81680862873854,1998-05-22T00:00:00.000+00:00,2006-01-20T00:00:00.000+00:00,1998-05-22T00:00:00.000+00:00,2006-01-20T00:00:00.000+00:00,CUST ACCT LINK,AU,1998-05-22T00:00:00.000+00:00
24851837247,81682523284267,2000-07-22T00:00:00.000+00:00,,2000-07-22T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-07-22T00:00:00.000+00:00
80883986228,13847773645803,1991-09-21T00:00:00.000+00:00,1992-08-27T00:00:00.000+00:00,1991-09-21T00:00:00.000+00:00,1992-08-27T00:00:00.000+00:00,CUST ACCT LINK,US,1991-09-21T00:00:00.000+00:00
28506362689,13864965030365,1998-04-27T00:00:00.000+00:00,,1998-04-27T00:00:00.000+00:00,,CUST ACCT LINK,CA,1998-04-27T00:00:00.000+00:00
57708542827,13871502899482,1998-10-06T00:00:00.000+00:00,,1998-10-06T00:00:00.000+00:00,,CUST ACCT LINK,GB,1998-10-06T00:00:00.000+00:00
31053729818,13927229702750,1992-01-15T00:00:00.000+00:00,2001-09-16T00:00:00.000+00:00,1992-01-15T00:00:00.000+00:00,2001-09-16T00:00:00.000+00:00,CUST ACCT LINK,SE,1992-01-15T00:00:00.000+00:00
23657437368,13938958774879,2000-02-24T00:00:00.000+00:00,,2000-02-24T00:00:00.000+00:00,,CUST ACCT LINK,NO,2000-02-24T00:00:00.000+00:00
55270081315,13940750449253,1991-07-24T00:00:00.000+00:00,2001-04-21T00:00:00.000+00:00,1991-07-24T00:00:00.000+00:00,2001-04-21T00:00:00.000+00:00,CUST ACCT LINK,CA,1991-07-24T00:00:00.000+00:00
57411087706,14011445857647,1997-07-19T00:00:00.000+00:00,2004-11-14T00:00:00.000+00:00,1997-07-19T00:00:00.000+00:00,2004-11-14T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-07-19T00:00:00.000+00:00
77262155922,14017233514280,1990-03-27T00:00:00.000+00:00,1995-02-25T00:00:00.000+00:00,1990-03-27T00:00:00.000+00:00,1995-02-25T00:00:00.000+00:00,CUST ACCT LINK,US,1990-03-27T00:00:00.000+00:00
48000451145,14028299547090,2008-09-18T00:00:00.000+00:00,,2008-09-18T00:00:00.000+00:00,,CUST ACCT LINK,FI,2008-09-18T00:00:00.000+00:00
77581373108,14062438455744,1995-06-27T00:00:00.000+00:00,,1995-06-27T00:00:00.000+00:00,,CUST ACCT LINK,BE,1995-06-27T00:00:00.000+00:00
32883767399,14104232952829,2002-11-04T00:00:00.000+00:00,,2002-11-04T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-11-04T00:00:00.000+00:00
83829659882,14120126075260,1999-10-10T00:00:00.000+00:00,,1999-10-10T00:00:00.000+00:00,,CUST ACCT LINK,AU,1999-10-10T00:00:00.000+00:00
80102429106,14124840823447,2005-04-23T00:00:00.000+00:00,,2005-04-23T00:00:00.000+00:00,,CUST ACCT LINK,US,2005-04-23T00:00:00.000+00:00
66006063043,14208232124812,1997-03-11T00:00:00.000+00:00,,1997-03-11T00:00:00.000+00:00,,CUST ACCT LINK,CA,1997-03-11T00:00:00.000+00:00
25301744802,14233198903787,2001-06-20T00:00:00.000+00:00,,2001-06-20T00:00:00.000+00:00,,CUST ACCT LINK,CA,2001-06-20T00:00:00.000+00:00
9707827226,14235825277140,1994-01-17T00:00:00.000+00:00,2004-05-22T00:00:00.000+00:00,1994-01-17T00:00:00.000+00:00,2004-05-22T00:00:00.000+00:00,CUST ACCT LINK,CH,1994-01-17T00:00:00.000+00:00
76172513585,14276422090536,1990-05-13T00:00:00.000+00:00,1995-10-01T00:00:00.000+00:00,1990-05-13T00:00:00.000+00:00,1995-10-01T00:00:00.000+00:00,CUST ACCT LINK,US,1990-05-13T00:00:00.000+00:00
12334987419,14287940936830,2007-04-25T00:00:00.000+00:00,,2007-04-25T00:00:00.000+00:00,,CUST ACCT LINK,CH,2007-04-25T00:00:00.000+00:00
96436918630,14327668328865,1997-09-03T00:00:00.000+00:00,,1997-09-03T00:00:00.000+00:00,,CUST ACCT LINK,AU,1997-09-03T00:00:00.000+00:00
22479283811,14328622211108,1996-01-09T00:00:00.000+00:00,2005-06-01T00:00:00.000+00:00,1996-01-09T00:00:00.000+00:00,2005-06-01T00:00:00.000+00:00,CUST ACCT LINK,AU,1996-01-09T00:00:00.000+00:00
10229801750,14332017622464,2006-12-05T00:00:00.000+00:00,,2006-12-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-12-05T00:00:00.000+00:00
15966856518,14334291858576,1997-07-02T00:00:00.000+00:00,,1997-07-02T00:00:00.000+00:00,,CUST ACCT LINK,GB,1997-07-02T00:00:00.000+00:00
20900211941,14353360602093,2005-12-17T00:00:00.000+00:00,,2005-12-17T00:00:00.000+00:00,,CUST ACCT LINK,GB,2005-12-17T00:00:00.000+00:00
14672669099,14370679184448,1999-11-01T00:00:00.000+00:00,2003-11-06T00:00:00.000+00:00,1999-11-01T00:00:00.000+00:00,2003-11-06T00:00:00.000+00:00,CUST ACCT LINK,US,1999-11-01T00:00:00.000+00:00
29698768507,14389740897641,1990-02-02T00:00:00.000+00:00,1990-05-09T00:00:00.000+00:00,1990-02-02T00:00:00.000+00:00,1990-05-09T00:00:00.000+00:00,CUST ACCT LINK,US,1990-02-02T00:00:00.000+00:00
61868221013,14413742444339,2006-02-17T00:00:00.000+00:00,,2006-02-17T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-02-17T00:00:00.000+00:00
2862434646,14434514687551,1991-07-16T00:00:00.000+00:00,2006-07-04T00:00:00.000+00:00,1991-07-16T00:00:00.000+00:00,2006-07-04T00:00:00.000+00:00,CUST ACCT LINK,US,1991-07-16T00:00:00.000+00:00
44103156931,14476139922692,1998-03-26T00:00:00.000+00:00,2003-08-19T00:00:00.000+00:00,1998-03-26T00:00:00.000+00:00,2003-08-19T00:00:00.000+00:00,CUST ACCT LINK,AT,1998-03-26T00:00:00.000+00:00
21814774821,14527268788212,1999-12-17T00:00:00.000+00:00,,1999-12-17T00:00:00.000+00:00,,CUST ACCT LINK,AU,1999-12-17T00:00:00.000+00:00
7977974155,14589273306744,1992-10-25T00:00:00.000+00:00,2007-11-16T00:00:00.000+00:00,1992-10-25T00:00:00.000+00:00,2007-11-16T00:00:00.000+00:00,CUST ACCT LINK,DE,1992-10-25T00:00:00.000+00:00
39569932877,14623229410370,1993-10-20T00:00:00.000+00:00,1994-11-15T00:00:00.000+00:00,1993-10-20T00:00:00.000+00:00,1994-11-15T00:00:00.000+00:00,CUST ACCT LINK,CH,1993-10-20T00:00:00.000+00:00
90576226031,14625936592588,2005-11-01T00:00:00.000+00:00,,2005-11-01T00:00:00.000+00:00,,CUST ACCT LINK,NL,2005-11-01T00:00:00.000+00:00
58197941303,14663664675287,1992-07-09T00:00:00.000+00:00,1997-11-18T00:00:00.000+00:00,1992-07-09T00:00:00.000+00:00,1997-11-18T00:00:00.000+00:00,CUST ACCT LINK,AT,1992-07-09T00:00:00.000+00:00
28916298373,14668619139384,1992-01-14T00:00:00.000+00:00,1992-10-01T00:00:00.000+00:00,1992-01-14T00:00:00.000+00:00,1992-10-01T00:00:00.000+00:00,CUST ACCT LINK,US,1992-01-14T00:00:00.000+00:00
29703779899,14668960895014,1992-07-27T00:00:00.000+00:00,2006-11-24T00:00:00.000+00:00,1992-07-27T00:00:00.000+00:00,2006-11-24T00:00:00.000+00:00,CUST ACCT LINK,AU,1992-07-27T00:00:00.000+00:00
