cus_id_no,cus_stat,bus_registered_name,bus_registration_no,bus_ctry_registration,cus_start_dt,cus_end_dt,personal_bus_flg,gender,initials,forename,family_name,maiden_name,full_name,nationality,cus_risk_rtng,employee_flag,residence_ctry,consolidated_cust_address,personal_national_id_no,dt_of_birth
49403353019,C,Afforda Merchant Services Imports Empresa,671714373,AU,1998-08-20T00:00:00.000+00:00,2003-11-09T00:00:00.000+00:00,B,,,,,,,,.,,AU,"91 Creegans Road, CEDAR POINT, NSW, 2474",.,
20018143893,A,,.,,2000-03-23T00:00:00.000+00:00,,P,F,M,Margaret,McDonald,,Margaret McDonal,GB,6047,f,GB,"93 Withers Close, ALLTBEITHE, IV40 3YN",898857064,1980-09-08
24325388287,A,,.,,2003-11-06T00:00:00.000+00:00,,P,M,A,Anastasi,Conti,,Anastasi Conti,IT,2869,f,IT,"Via Scala 78, Castelnuovo, SI, 53020",742824606,1976-04-10
46603952149,A,,.,,2002-02-10T00:00:00.000+00:00,,P,M,O,Oreste,Rossi,,Oreste Rossi,IT,1594,f,IT,"Viale Maria Cristina di Savoia 117, Frassignoni, PT, 51020",894142962,
21229159992,A,New World Realty Developments,17829,DK,2005-10-11T00:00:00.000+00:00,,B,,,,,,,,.,,DK,"Dosseringen 21, Stouby, Region Syddanmark, 7140",.,
20812141339,A,Rainbow Life Ltda.,557179,BE,1997-08-08T00:00:00.000+00:00,,B,,,,,,,,.,,BE,"Rue des Taillis 4, Gierle, VAN, 2275",.,
14615294909,A,Electronic Geek Entertainment,3557692,IT,1997-12-27T00:00:00.000+00:00,,B,,,,,,,,.,,IT,"Via Guantai Nuovi 18, Acerra, NA, 80011",.,
35751946119,A,Lionel Kiddie City Ltd,145155,OM,1998-06-24T00:00:00.000+00:00,,B,,,,,,,,.,,CH,"Via Stazione 95, Stechelberg, 3824",.,
7411636221,C,Giant Open Air Imports Co,3374649,AU,1994-04-12T00:00:00.000+00:00,1994-11-01T00:00:00.000+00:00,B,,,,,,,,.,,AU,"11 Shannon Court, DAWSON, SA, 5422",.,
87361282449,A,De Pinna Imports Co,80029491,YE,1998-06-01T00:00:00.000+00:00,,B,,,,,,,,.,,US,"855 Simpson Street, Peoria, IL, 61602",.,
38869948322,C,,.,,1992-04-17T00:00:00.000+00:00,2008-03-12T00:00:00.000+00:00,P,F,P,Poppy,Gooseberry,,Poppy Gooseberry,AU,8748,f,AU,"95 Hunter Street, DRAYTON, QLD, 4350",793903009,
52441423864,A,,.,,1995-09-23T00:00:00.000+00:00,,P,M,R,Robert,Crawford,,Robert Crawford,GB,3429,f,GB,"67 Station Rd, PWLLDEFAID, LL53 5NY",741025034,
99386239968,A,Envirotecture Design Imports FI,43040,AU,2001-02-27T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"69 Moruya Street, BYRRILL CREE, NSW, 2484",.,
61905096337,A,Rich and Happy Imports Empresa,83175,SE,1996-08-18T00:00:00.000+00:00,,B,,,,,,,,.,,SE,"Knektv 31, GAMMELSTAD, 954 90",.,
59927994229,A,,.,,2005-11-23T00:00:00.000+00:00,,P,M,B,Bruce,Nicholson,,Bruce Nicholson,GB,7297,f,GB,"64 Asfordby Rd, AINSTABLE, CA4 6HB",604029848,1972-04-28
57730748167,A,Raleigh's gomei-kaisha,4180768,DE,1998-09-22T00:00:00.000+00:00,,B,,,,,,,,.,,DE,"Konstanzer Strasse 23, Ortenberg, HE, 63683",.,
86772494535,A,Expo Superstore LLC,64745,NL,1998-08-04T00:00:00.000+00:00,,B,,,,,,,,.,,NL,"Pieter de la Courtstraat 199, Leiden, ZH, 2313 BW",.,
2993905759,A,Strategy Planner Cia.,8284521,DJ,2000-02-03T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"77 Bayview Close, WATTLEBANK, QLD, 4704",.,
56626707790,A,,.,,2004-01-16T00:00:00.000+00:00,,P,M,K,Kai,Taylor,,Kai Taylor,GB,5176,f,GB,"51 St James Boulevard, HORSEHOUSE, DL8 8XX",816320429,1970-12-17
27078846568,A,Monk Home Funding Services S.A,388025219,AU,1999-04-23T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"74 Cassinia Street, THE VALE, NSW, 2715",.,
28161849277,C,Bloom Brothers Furniture AKF,99363322,CH,1999-04-20T00:00:00.000+00:00,2003-06-12T00:00:00.000+00:00,B,,,,,,,,.,,CH,"Via Franscini 120, Trimbach, 4632",.,
96614127435,A,Crafts & More Imports NV,13145,GB,2002-10-25T00:00:00.000+00:00,,B,,,,,,,,.,,GB,"62 Wrexham Road, FEOCK, TR3 9TZ",.,
85029050192,C,,.,,1996-10-12T00:00:00.000+00:00,1997-05-20T00:00:00.000+00:00,P,M,M,Micky,Canales,,Micky Canales,PT,4574,f,PT,"R Cimo Vila 89, Codessos, Porto, 4590-157",878832424,1986-04-06
24901942379,A,Creative Wealth Management Distribution,57353957,CH,2009-06-01T00:00:00.000+00:00,,B,,,,,,,,.,,CH,"Wolfensbergstrasse 119, Riedsort, 6356",.,
29874099279,A,Crandall's Fine Furniture S.M.B.A,890093,US,2002-12-22T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4433 Ross Street, Carbondale, IL, 62901",.,
11830912786,C,,.,,1993-08-24T00:00:00.000+00:00,2002-01-27T00:00:00.000+00:00,P,M,B,Brodie,Johnstone,,Brodie Johnstone,AU,3761,f,AU,"79 Berambing Crescent, MOUNT RIVERV, NSW, 2774",772906150,1982-05-07
8761097294,C,Brooks Fashions Imports Corporation,345513372,PT,1995-07-23T00:00:00.000+00:00,2007-01-05T00:00:00.000+00:00,B,,,,,,,,.,,PT,"R Refugo 92, Lajes, Ilha Terceira, 9760-293",.,
78686093498,C,Crown Auto Parts Imports LLP,2948,AU,1995-02-27T00:00:00.000+00:00,2001-05-09T00:00:00.000+00:00,B,,,,,,,,.,,AU,"65 Plug Street, NULLAMANNA, NSW, 2360",.,
49304111681,A,,.,,1996-09-25T00:00:00.000+00:00,,P,M,J,Joseph,Odell,KISER,Joseph Odell,CA,6519,f,CA,"1560 Albert Street, Kitchener, ON, N2L 3V2",624008524,1976-08-21
73946900900,A,Richman Brothers Cor,54529897,AU,2000-01-24T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"90 Commercial Street, NEW GISBORNE, VIC, 3438",.,
65650639044,C,,.,,1990-08-13T00:00:00.000+00:00,2002-09-04T00:00:00.000+00:00,P,M,R,Ricky,Dahlke,BALCH,Ricky Dahlke,US,505,f,US,"810 Emma Street, Hardesty, TX, 73944",358568788,1982-08-18
2668465863,A,,.,,2004-11-20T00:00:00.000+00:00,,P,M,H,Hayden,O'Toole,LAFONE,Hayden O'Sulliva,AU,4934,f,AU,"1 McPherson Road, GEORGES CREE, VIC, 3700",343389638,
30512858454,A,,.,,2007-11-01T00:00:00.000+00:00,,P,M,S,Seth,Slingerland,SCHNEIDER,Seth Sligo,NL,1152,f,NL,"Lockandsestraat 133, Beers, NB, 5437 PL",326534476,1974-11-20
27357289909,A,,.,,2006-07-01T00:00:00.000+00:00,,P,M,D,David,Hammond,,David Hammond,AU,9091,f,AU,"5 Burnley Street, WILLUNGA, SA, 5172",503900597,1974-06-16
6411727604,C,Anderson-Little Imports Dev,866952,IT,1990-03-18T00:00:00.000+00:00,1993-04-20T00:00:00.000+00:00,B,,,,,,,,.,,IT,"Via Giacinto Gigante 136, San Martino, MO, 41055",.,
60746739424,A,,.,,2006-12-06T00:00:00.000+00:00,,P,M,E,Erich,Page,,Erich Page,US,5154,f,US,"1526 Hartland Avenue, Milwaukee, WI, 53202",300570586,
96565390452,A,Canal Villere Inc,65450621,AU,2008-10-03T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"61 Ocean Pde, MACROSSAN, QLD, 4816",.,
64204636416,A,,.,,2000-11-10T00:00:00.000+00:00,,P,M,J,Jesse,Mailey,VALENTINE,Jesse Mailey,AU,3442,f,AU,"66 Gaffney Street, NORLANE, VIC, 3214",673702686,1983-12-11
27808670397,C,,.,,1999-10-25T00:00:00.000+00:00,2000-03-07T00:00:00.000+00:00,P,F,M,Martina,Engel,BEJGER,Martina Engel,DE,3260,f,DE,"Gruenauer Strasse 88, Lauenburg, SH, 21471",689661196,1984-03-09
71676649597,C,,.,,1993-05-14T00:00:00.000+00:00,2007-09-08T00:00:00.000+00:00,P,M,J,John,Brigman,,John Brigman,US,6340,f,US,"928 Liberty Avenue, Burbank, CA, 91505",432975827,1977-08-01
72578925737,C,Afforda Merchant Services LLC,34925,UZ,1990-01-13T00:00:00.000+00:00,1990-04-01T00:00:00.000+00:00,B,,,,,,,,.,,AU,"72 Weemala Avenue, LYNDHURST, NSW, 2797",.,
64862162944,C,,.,,1993-08-08T00:00:00.000+00:00,1995-10-18T00:00:00.000+00:00,P,M,J,Justin,Mager,,Justin Magee,ZA,8491,f,ZA,"669 Wolmarans St, Johannesburg, Gauteng, 2188",119069288,1971-12-31
4451644265,A,Compact Disc Center Imports EEI,53737,MS,2006-05-19T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"81 Creek Street, DUCKLO, QLD, 4405",.,
87474580976,A,,.,,1998-02-18T00:00:00.000+00:00,,P,M,O,Oliver,Fleming,,Oliver Fleming,US,192,f,US,"3585 College Avenue, Eaton, OH, 45320",596699381,1986-11-16
39445432076,A,,.,,2000-11-15T00:00:00.000+00:00,,P,M,J,Jerry,Lloyd,,Jerry Lloyd,GB,8973,f,GB,"91 Marcham Road, BOTHAL, NE61 2QG",52892922,1983-01-09
64839851954,A,Country Club Markets Developments,302605,SI,1995-10-01T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"25 Amiens Road, LUE, NSW, 2850",.,
20508766964,A,Castle Realty Imports KGaA,86603,US,2000-02-08T00:00:00.000+00:00,,B,,,,,,,,.,,US,"3485 Saint Marys Avenue, Holland Pate, NY, 13354",.,
96271648162,A,,.,,2000-06-20T00:00:00.000+00:00,,P,M,S,Simon,Schultz,,Simon Schultz,DK,8668,f,DK,"Ladbyvej 93, Padborg, Region Syddanmark, 6330",557937510,1978-12-15
37273548177,C,,.,,1991-07-05T00:00:00.000+00:00,2006-07-26T00:00:00.000+00:00,P,M,W,William,Newton,,William Newson,US,1139,f,US,"4473 James Street, Rochester, NY, 14620",886120656,
46355185428,A,,.,,2002-02-04T00:00:00.000+00:00,,P,M,A,Alexande,Booth,,Alexande Booth,GB,459,f,GB,"56 Wrexham Rd, EYTON, HR6 2WL",997869221,1972-06-27
19226469370,A,,.,,2000-10-20T00:00:00.000+00:00,,P,M,S,Steven,Fairbank,BAUSERMAN,Steven Fair,US,8061,f,US,"1372 Grasselli Street, Portsmouth, NH, 03801",278310156,1984-03-02
21542049694,C,Pantry Food Stores Sahis,234576,AF,1992-04-22T00:00:00.000+00:00,1994-02-05T00:00:00.000+00:00,B,,,,,,,,.,,US,"2438 Counts Lane, Winchester, KY, 40391",.,
23566678371,A,,.,,1999-07-01T00:00:00.000+00:00,,P,F,S,Sarah,Watson,,Sarah Watson,US,1858,f,US,"3995 Southern Street, Levittown, NY, 11756",448240862,1974-05-17
7071544803,A,,.,,2006-08-01T00:00:00.000+00:00,,P,M,O,O,Cunningham,POLOVOY,Oscar Cunningham,ZA,1428,f,ZA,"1970 Visser St, Winburg, Free State, 9420",60582878,1982-12-22
66106742475,A,Brown Derby Imports R.L,41684,NG,1998-12-16T00:00:00.000+00:00,,B,,,,,,,,.,,CA,"1387 St. John Street, Dillon, SK, S4P 3Y2",.,
57182558080,C,,.,,1992-06-26T00:00:00.000+00:00,2009-01-16T00:00:00.000+00:00,P,M,J,John,Lazenby,,John Lazaro,AU,7780,f,AU,"86 Wollombi Street, BROKE, NSW, 2330",111643729,1973-02-20
32081284044,A,,.,,1992-06-23T00:00:00.000+00:00,,P,F,A,Abby,Bleasdale,,Abby Bleasdale,AU,6711,f,AU,"25 Boonah Qld, MOOMBRA, QLD, 4312",243707344,1980-03-25
37560363434,C,,.,,1995-11-27T00:00:00.000+00:00,1996-12-18T00:00:00.000+00:00,P,M,R,Rodney,Forg�ch,,Rodney Forester,HU,4865,f,HU,"Csabai kapu 53., Budapest, Budapest, 1072",657877016,1984-01-01
38158925981,A,,.,,2008-10-18T00:00:00.000+00:00,,P,M,B,Beltran,Gracia,,Beltran Gracia,PT,5950,f,PT,"Travessa Pombal 46, Celorico da, Guarda, 6360-402",483344672,1988-01-14
1304628184,A,,.,,2005-06-17T00:00:00.000+00:00,,P,M,A,Allen,Vincent,,Allen Vincent,GB,5618,f,GB,"2 Farburn Terrace, LITTLE MILL, NP4 5QZ",497318061,1975-06-07
46440687223,C,La Petite Boulangerie Sahis,2940906,US,1992-03-07T00:00:00.000+00:00,2004-08-15T00:00:00.000+00:00,B,,,,,,,,.,,US,"1068 Snyder Avenue, Charlotte, NC, 28209",.,
46053569562,C,,.,,1993-08-25T00:00:00.000+00:00,2009-11-11T00:00:00.000+00:00,P,M,A,Adojan,Nemes,,Adojan Nemes,HU,6954,f,HU,"Tompa u. 87., Butykatelep, 4246",953938109,1985-09-12
62912913147,A,Steak and Ale ehf.,18084,BE,2002-09-07T00:00:00.000+00:00,,B,,,,,,,,.,,BE,"Rue des Tanneurs 179, Petit-Rechai, WLG, 4800",.,
82502376026,A,,.,,2007-08-23T00:00:00.000+00:00,,P,M,J,Joseph,Smith,,Joseph Smith,US,5970,f,US,"4052 Rosewood Court, Owatonna, MN, 55060",904552380,1988-06-07
32640182398,A,Alert Alarm Company Imports AKF,9119,US,2007-08-13T00:00:00.000+00:00,,B,,,,,,,,.,,US,"3384 Saint Clair Street, Jackson, MS, 39211",.,
10398030237,C,Liberty Wealth Planner LLC,4398121,CH,1997-06-25T00:00:00.000+00:00,2005-01-09T00:00:00.000+00:00,B,,,,,,,,.,,CH,"Spinatsch 100, Moos, 8575",.,
43750634990,C,,.,,1990-08-14T00:00:00.000+00:00,2000-08-22T00:00:00.000+00:00,P,M,I,Isaac,McKenzie,,Isaac McKenzie,GB,4259,f,GB,"80 St James Boulevard, HORLEY, RH6 2ZZ",41438772,1982-02-13
78403754765,A,,.,,2009-11-04T00:00:00.000+00:00,,P,M,M,Mikki,Hassler,,Mikki Hassi,ZA,9061,f,ZA,"2229 Heuvel St, Excelsior, Free State, 9760",851778854,1988-06-14
83829659882,A,,.,,1999-10-10T00:00:00.000+00:00,,P,F,G,Georgia,Lampe,,Georgia Lamp,AU,929,f,AU,"75 Bailey Street, NARRAWONG, VIC, 3285",343504308,1989-11-23
38952659439,A,,.,,2007-06-27T00:00:00.000+00:00,,P,F,E,Erin,Tucker,LAURENITIS,Erin Tucker,AU,4010,f,AU,"30 Wright Street, ROSEMOUNT, QLD, 4560",281904274,1979-10-16
83092726888,C,,.,,1996-03-27T00:00:00.000+00:00,1998-11-17T00:00:00.000+00:00,P,F,S,Scarlett,Onians,,Scarlett Onians,AU,9652,f,AU,"23 Lewin Street, COOBA, NSW, 2663",107735821,
67147100388,A,New World Imports Corporation,96407428,DE,1999-11-16T00:00:00.000+00:00,,B,,,,,,,,.,,DE,"Ruschestrasse 26, Crivitz, MV, 19087",.,
78058189937,A,,.,,2009-10-21T00:00:00.000+00:00,,P,M,T,Tristan,Rankin,,Tristan Rankin,AU,334,f,AU,"48 Boorie Road, TAABINGA, QLD, 4610",353477400,1981-05-14
57708542827,A,,.,,1998-10-06T00:00:00.000+00:00,,P,F,J,Joanne,Benson,,Joanne Benson,TM,3544,f,GB,"47 Canterbury Road, VENN OTTERY, EX11 7HW",649951472,
34855611597,C,,.,,1992-04-27T00:00:00.000+00:00,2003-06-15T00:00:00.000+00:00,P,M,D,David,Pierson,,David Piercy,ZA,4781,f,ZA,"1917 Oost St, Belfast, Mpumalanga, 1130",826479878,1986-07-22
95909012494,A,,.,,2003-02-05T00:00:00.000+00:00,,P,F,G,Gemma,Tench,,Gemma Tench,AU,2020,f,AU,"5 Eungella Road, CANNONVALE, QLD, 4802",844935387,1987-02-21
3754557806,A,,.,,2001-09-08T00:00:00.000+00:00,,P,F,N,Nicole,Gersten,,Nicole Gersten,DE,2088,f,DE,"Fasanenstrasse 93, Hamburg Neus, HH, 20355",369979710,1977-06-08
74257358943,A,Prestigabiz Inc,80978,TL,2006-01-19T00:00:00.000+00:00,,B,,,,,,,,.,,US,"2537 Carriage Court, Palm Springs, CA, 92262",.,
79119275435,C,,.,,1992-08-03T00:00:00.000+00:00,2003-02-03T00:00:00.000+00:00,P,M,A,Andrew,Cremin,,Andrew Cremin,AU,9443,f,AU,"54 Railway Avenue, WYUNA, VIC, 3620",362462500,1979-07-20
18536679893,A,,.,,2008-12-09T00:00:00.000+00:00,,P,M,C,Cliff,Miller,,Cliff Miller,US,3919,f,US,"2020 Eagles Nest Drive, Sacramento, CA, 95814",617487850,1982-04-29
37068489646,C,EnviroSource Design Cia.,251232226,CH,1995-03-02T00:00:00.000+00:00,2006-02-13T00:00:00.000+00:00,B,,,,,,,,.,,CH,"Via Camischolas sura 45, Denezy, 1410",.,
48281451418,A,Grass Roots Yard Services Imports Empresa,3721430,BT,2000-03-15T00:00:00.000+00:00,,B,,,,,,,,.,,CA,"3683 Pitt St, Cornwall, ON, K6J 3R2",.,
67709806139,A,,.,,1996-08-13T00:00:00.000+00:00,,P,M,P,Patrick,Lankhorst,,Patrick Lankford,NL,3451,f,NL,"Driessensstraat 125, Neeritter, LI, 6015 AG",618934986,1982-11-26
40436906092,C,,.,,1995-01-07T00:00:00.000+00:00,1995-01-15T00:00:00.000+00:00,P,M,R,Roy,Weatherspoo,KELII,Roy Weathers,US,198,f,US,"635 Jerome Avenue, Laredo, TX, 78041",238763630,1972-07-26
34385398426,A,Kessel Food Market de,55125,US,2000-07-08T00:00:00.000+00:00,,B,,,,,,,,.,,US,"1797 Airplane Avenue, Cheshire, CT, 06410",.,
83866247747,A,,.,,1994-05-26T00:00:00.000+00:00,,P,M,O,Owen,Aaron,,Owen Aaron,AU,4051,f,AU,"6 Springhill Bottom Road, MIDDLESEX, TAS, 7306",425720,1971-03-30
53882570035,A,,.,,2009-06-17T00:00:00.000+00:00,,P,F,L,Leah,Cole,,Leah Cole,DE,1341,f,DE,"Motzstr. 98, Udenheim, RP, 55288",257317410,1979-03-22
67623015946,A,,.,,2008-04-18T00:00:00.000+00:00,,P,F,I,Irma,Smith,,Irma Smith,US,8068,f,US,"4995 Providence Lane, Covina, CA, 91723",550720123,1981-03-20
37085766859,A,Bettendorf's Imports de,123399,AU,2004-03-16T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"64 Nerrigundah Drive, PIONEER BAY, VIC, 3984",.,
24986141054,C,Afforda Merchant Services Imports S.M.B.A,471512760,AU,1995-10-07T00:00:00.000+00:00,2006-11-05T00:00:00.000+00:00,B,,,,,,,,.,,AU,"37 Bette McNee Street, KYALITE, NSW, 2734",.,
77010777668,A,,.,,2002-07-06T00:00:00.000+00:00,,P,M,O,Orosco,Mateman,,Orosco Mata,NL,4361,f,NL,"Laurierhof 99, Wierden, OV, 7641 XA",173719479,1989-04-24
47073783236,A,,.,,2002-05-04T00:00:00.000+00:00,,P,M,S,Sebastia,Hagelthorn,,Sebastia Hagelth,AU,555,f,AU,"2 Brown Street, PETERSHAM NO, NSW, 2049",822582307,1970-04-10
20307238834,C,,.,,1997-09-08T00:00:00.000+00:00,2006-09-25T00:00:00.000+00:00,P,M,H,Honorato,Garrido,,Honorato Garrido,PT,9776,f,PT,"R Cerdeira Ervas 5, Braga, Braga, 4705-733",239289146,1988-07-11
33297421432,A,Landskip Yard Service Imports SICAV,2540557,US,2003-01-11T00:00:00.000+00:00,,B,,,,,,,,.,,US,"3900 Browning Lane, Madison, WI, 53703",.,
35297151485,C,,.,,1992-08-26T00:00:00.000+00:00,2001-10-10T00:00:00.000+00:00,P,M,A,Antonio,Enlow,,Antonio Enlow,US,4506,f,US,"3505 Big Elm, Lenexa, MO, 66214",221882822,1989-05-31
71700781539,C,Lionel Playworld Limited,24420916,US,1990-10-23T00:00:00.000+00:00,1992-10-14T00:00:00.000+00:00,B,,,,,,,,.,,US,"3787 Deercove Drive, Dallas, TX, 75247",.,
72447194289,A,,.,,2005-10-24T00:00:00.000+00:00,,P,F,B,Beryl,Deville,,Beryl Devereaux,CA,9294,f,CA,"3709 Eglinton Avenue, Toronto, ON, M4P 1A6",688352963,1974-07-28
2598367166,A,,.,,2003-11-10T00:00:00.000+00:00,,P,M,E,Ernest,Williams,,Ernest Williams,US,3170,f,US,"2471 Bingamon Road, Independence, OH, 44131",771585844,1982-07-10
19237087707,A,Chandler's Imports Corporation,66071588,BE,2008-07-25T00:00:00.000+00:00,,B,,,,,,,,.,,BE,"Industrieweg 494, Bouwel, VAN, 2288",.,
44002319500,A,,.,,2004-09-18T00:00:00.000+00:00,,P,M,D,Dave,Cavin,,Dave Cavin,US,4857,f,US,"3666 Emerson Road, Monroe, LA, 71209",674397059,1975-10-24
66575048949,C,Integra Investment Service Imports Distribution,20493625,BE,1993-04-20T00:00:00.000+00:00,2004-01-17T00:00:00.000+00:00,B,,,,,,,,.,,BE,"Alsembergsesteenweg 437, Nivelles, WBR, 1400",.,
5357125397,A,Record & Tape Outlet Imports Entertainment,521177,BJ,2002-06-03T00:00:00.000+00:00,,B,,,,,,,,.,,CH,"Langwiesstrasse 118, Weisstannen, 7326",.,
87935258869,C,,.,,1993-09-01T00:00:00.000+00:00,2004-10-26T00:00:00.000+00:00,P,M,A,Antonino,Napolitano,,Antonino Napolit,IT,6020,f,IT,"Via Paolo Gaidano 84, Lignano Pine, UD, 33054",109372211,1975-02-11
71520988357,C,Druther's e.G,7110339,NU,1991-09-01T00:00:00.000+00:00,2001-07-25T00:00:00.000+00:00,B,,,,,,,,.,,US,"1533 Roy Alley, Englewood, CO, 80112",.,
33154815212,C,Rich and Happy Imports Developments,7244156,AU,1998-01-13T00:00:00.000+00:00,2000-07-04T00:00:00.000+00:00,B,,,,,,,,.,,AU,"74 Pipeclay Road, BELLANGRY, NSW, 2446",.,
48337216751,A,Monk House Maker Imports Ltd,21560,NL,2007-04-19T00:00:00.000+00:00,,B,,,,,,,,.,,NL,"Tolhuis 131, Nijmegen, GE, 6537 PR",.,
44363985285,A,Lindsley's Lumber Imports EEI,244352,ZA,1997-07-06T00:00:00.000+00:00,,B,,,,,,,,.,,ZA,"509 Kamp St, Cape Town, Western Cape, 7530",.,
37753096057,A,Karl's Shoes Imports AB,69539,IT,1996-08-16T00:00:00.000+00:00,,B,,,,,,,,.,,IT,"Via Loreto 26, Ripaberarda, AP, 63030",.,
53171459893,C,Magna Gases Imports R.L,35579612,US,1999-04-18T00:00:00.000+00:00,2000-12-02T00:00:00.000+00:00,B,,,,,,,,.,,US,"2717 Pinewood Drive, West Chicago, IL, 60185",.,
72347933772,C,Loblaws Imports R.L,63778340,NL,1995-07-16T00:00:00.000+00:00,2007-11-10T00:00:00.000+00:00,B,,,,,,,,.,,NL,"Koningsstraat 91, Hilversum, NH, 1211 NK",.,
59100863670,A,,.,,2008-07-12T00:00:00.000+00:00,,P,F,T,Tahlia,Pirouet,,Tahlia Piquet,BE,2614,f,BE,"Prinsenstraat 288, Lovendegem, VOV, 9920",577517409,
46532730337,A,Earthworks Garden Kare Agricultural,5882854,NO,2008-03-03T00:00:00.000+00:00,,B,,,,,,,,.,,NO,"Skrenten 32, SKOPPUM, 3185",.,
69640555222,A,,.,,2009-12-09T00:00:00.000+00:00,,P,F,K,Kathy,Cargill,BRONSTON,Kathy Cargill,US,550,f,US,"364 Tennessee Avenue, Southfield, MI, 48075",498546269,1979-08-07
69934357813,C,,.,,1991-05-15T00:00:00.000+00:00,1995-02-19T00:00:00.000+00:00,P,M,H,Hugo,Spahn,,Hugo Spafford,US,2991,f,US,"3064 Columbia Boulevard, Sudlersville, MD, 21668",180634784,1987-06-27
2292436261,A,,.,,2001-01-14T00:00:00.000+00:00,,P,M,C,Caleb,Pankhurst,,Caleb Pankhurst,AU,7884,f,AU,"56 Henley Beach Road, CLELAND, SA, 5152",286833166,1982-02-19
14087128583,A,Gold Medal Imports e.G,24704,BE,2009-04-23T00:00:00.000+00:00,,B,,,,,,,,.,,BE,"Rue Fosse Piron 402, Sart-Dames-A, WBR, 1495",.,
81440779945,A,Consumers and Consumers Express Distribution,623211583,US,1998-11-09T00:00:00.000+00:00,,B,,,,,,,,.,,US,"2463 Haven Lane, Holt, MI, 48842",.,
48513688944,A,Back To Basics Chiropractic Clinic ehf.,457083098,AU,2002-04-19T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"80 Kogil Street, TURRAWAN, NSW, 2390",.,
4356040247,A,,.,,2000-09-22T00:00:00.000+00:00,,P,M,P,Patrick,Schulze,,Patrick Schulze,CH,7238,f,CH,"Neubertbogen 13, Roggwil, 9325",924932210,1978-09-21
84608171947,A,,.,,1995-08-07T00:00:00.000+00:00,,P,F,K,Kayla,Titus,,Kayla Titus,US,3339,f,US,"4651 Benson Park Drive, Oklahoma Cit, OK, 73107",594669287,1981-10-12
32555414789,C,Strategic Profit Entertainment,85570420,NL,1994-10-09T00:00:00.000+00:00,2003-09-14T00:00:00.000+00:00,B,,,,,,,,.,,NL,"Sicco Mansholtweg 56, Doetinchem, GE, 7007 LJ",.,
30543351241,A,,.,,2008-08-24T00:00:00.000+00:00,,P,M,G,Gregory,Spencer,TURNLEY,Gregory Spencer,ZA,8281,f,ZA,"1233 Bezuidenhout St, Breyten, Mpumalanga, 2330",872182771,
52682635840,C,,.,,1994-08-26T00:00:00.000+00:00,2000-03-27T00:00:00.000+00:00,P,M,H,Henry,Thomas,PERRISH,Henry Thomas,US,9923,f,US,"3073 Mattson Street, Salem, OR, 97301",755941051,1973-11-12
53076929656,A,,.,,2006-04-14T00:00:00.000+00:00,,P,M,S,S,Hotham,,Sebastia Hotham,FO,5410,f,AU,"23 Pelican Road, BATHURST STR, TAS, 7000",111111111,1981-03-02
44765863843,C,,.,,1993-05-05T00:00:00.000+00:00,2006-11-12T00:00:00.000+00:00,P,F,M,Melissa,Fisher,,Melissa Fisher,ZA,675,f,ZA,"1739 Schoeman St, Pretoria, Gauteng, 0049",788158836,1970-10-21
41668328656,A,,.,,2001-02-24T00:00:00.000+00:00,,P,F,M,Mikayla,Broughton,,Mikayla Brough,AU,1632,f,AU,"73 Dossiter Street, GARDNERS BAY, TAS, 7112",969313578,
11004097596,C,A Plus Lawn Care Corporation,219078,US,1990-12-22T00:00:00.000+00:00,1996-02-05T00:00:00.000+00:00,B,,,,,,,,.,,US,"2341 Oakmound Road, Chicago, IL, 60641",.,
2306951002,A,,.,,2009-02-02T00:00:00.000+00:00,,P,M,J,Janne,Viinikainen,,Janne Viinikaine,FI,9124,f,FI,"Sulkuvartijankatu 81, IMATRA, South Karelia, 55400",921351531,1977-10-26
31296372207,A,,.,,2009-06-25T00:00:00.000+00:00,,P,M,W,William,Merritt,,William Merritt,US,2149,f,US,"4614 Olive Street, Toledo, OH, 43604",851247212,
60673173038,C,,.,,1994-03-18T00:00:00.000+00:00,2000-08-17T00:00:00.000+00:00,P,M,N,Namo,Boncoeur,,Namo Boncoeur,BE,3984,f,BE,"Raas van Gaverestraat 171, Dailly, WNA, 5660",376695770,1987-01-07
92464675428,A,SoundTrack Ek.,94137,AU,2006-09-06T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"88 Thyme Avenue, TANNYMOREL, QLD, 4372",.,
50061485401,C,Coon Chicken Inn Imports SICAV,708749453,BT,1993-11-07T00:00:00.000+00:00,1997-07-14T00:00:00.000+00:00,B,,,,,,,,.,,CA,"4114 Island Hwy, Campbell Riv, BC, V9W 2C9",.,
21982411215,A,,.,,2009-08-16T00:00:00.000+00:00,,P,F,C,Cynthia,Guy,,Cynthia Guy,US,1464,f,US,"3919 Hampton Meadows, Woburn, MA, 01801",896086065,1940-01-06
